source_db	pathway_id	pathway_name	source	target	edge_id
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5B	TNNI3	PPP2R5B||TNNI3
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5B	CACNA2D4	CACNA2D4||PPP2R5B
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5B	CACNG3	CACNG3||PPP2R5B
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5B	CACNG4	CACNG4||PPP2R5B
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5B	CACNG6	CACNG6||PPP2R5B
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5B	CACNA1F	CACNA1F||PPP2R5B
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5B	CACNA2D2	CACNA2D2||PPP2R5B
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5B	PPP1R1A	PPP1R1A||PPP2R5B
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5B	CACNG7	CACNG7||PPP2R5B
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5B	CACNG8	CACNG8||PPP2R5B
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5A	CACNA1C	CACNA1C||PPP2R5A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5A	CACNA1D	CACNA1D||PPP2R5A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5A	CACNA1S	CACNA1S||PPP2R5A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5A	CACNA2D1	CACNA2D1||PPP2R5A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5A	CACNA2D3	CACNA2D3||PPP2R5A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5A	CACNB1	CACNB1||PPP2R5A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5A	CACNB2	CACNB2||PPP2R5A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5A	CACNB3	CACNB3||PPP2R5A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5A	CACNB4	CACNB4||PPP2R5A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5A	CACNG1	CACNG1||PPP2R5A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5A	CACNG2	CACNG2||PPP2R5A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5A	CACNG5	CACNG5||PPP2R5A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5A	RYR2	PPP2R5A||RYR2
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5A	TNNI3	PPP2R5A||TNNI3
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5A	CACNA2D4	CACNA2D4||PPP2R5A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5A	CACNG3	CACNG3||PPP2R5A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5A	CACNG4	CACNG4||PPP2R5A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5A	CACNG6	CACNG6||PPP2R5A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5A	CACNA1F	CACNA1F||PPP2R5A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5A	CACNA2D2	CACNA2D2||PPP2R5A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5A	PPP1R1A	PPP1R1A||PPP2R5A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5A	CACNG7	CACNG7||PPP2R5A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5A	CACNG8	CACNG8||PPP2R5A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3A	CACNA1C	CACNA1C||PPP2R3A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3A	CACNA1D	CACNA1D||PPP2R3A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3A	CACNA1S	CACNA1S||PPP2R3A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3A	CACNA2D1	CACNA2D1||PPP2R3A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3A	CACNA2D3	CACNA2D3||PPP2R3A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3A	CACNB1	CACNB1||PPP2R3A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3A	CACNB2	CACNB2||PPP2R3A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3A	CACNB3	CACNB3||PPP2R3A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3A	CACNB4	CACNB4||PPP2R3A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3A	CACNG1	CACNG1||PPP2R3A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3A	CACNG2	CACNG2||PPP2R3A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3A	CACNG5	CACNG5||PPP2R3A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3A	RYR2	PPP2R3A||RYR2
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3A	TNNI3	PPP2R3A||TNNI3
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3A	CACNA2D4	CACNA2D4||PPP2R3A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3A	CACNG3	CACNG3||PPP2R3A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3A	CACNG4	CACNG4||PPP2R3A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3A	CACNG6	CACNG6||PPP2R3A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3A	CACNA1F	CACNA1F||PPP2R3A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3A	CACNA2D2	CACNA2D2||PPP2R3A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3A	PPP1R1A	PPP1R1A||PPP2R3A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3A	CACNG7	CACNG7||PPP2R3A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3A	CACNG8	CACNG8||PPP2R3A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	MAPK1	RPS6KA5	MAPK1||RPS6KA5
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	MAPK3	RPS6KA5	MAPK3||RPS6KA5
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5C	CACNA1C	CACNA1C||PPP2R5C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5C	CACNA1D	CACNA1D||PPP2R5C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5C	CACNA1S	CACNA1S||PPP2R5C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5C	CACNA2D1	CACNA2D1||PPP2R5C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5C	CACNA2D3	CACNA2D3||PPP2R5C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5C	CACNB1	CACNB1||PPP2R5C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5C	CACNB2	CACNB2||PPP2R5C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5C	CACNB3	CACNB3||PPP2R5C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5C	CACNB4	CACNB4||PPP2R5C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5C	CACNG1	CACNG1||PPP2R5C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5C	CACNG2	CACNG2||PPP2R5C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5C	CACNG5	CACNG5||PPP2R5C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5C	RYR2	PPP2R5C||RYR2
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5C	TNNI3	PPP2R5C||TNNI3
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5C	CACNA2D4	CACNA2D4||PPP2R5C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5C	CACNG3	CACNG3||PPP2R5C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5C	CACNG4	CACNG4||PPP2R5C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5C	CACNG6	CACNG6||PPP2R5C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5C	CACNA1F	CACNA1F||PPP2R5C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5C	CACNA2D2	CACNA2D2||PPP2R5C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5C	PPP1R1A	PPP1R1A||PPP2R5C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5C	CACNG7	CACNG7||PPP2R5C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5C	CACNG8	CACNG8||PPP2R5C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5E	CACNA1C	CACNA1C||PPP2R5E
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5E	CACNA1D	CACNA1D||PPP2R5E
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5E	CACNA1S	CACNA1S||PPP2R5E
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5E	CACNA2D1	CACNA2D1||PPP2R5E
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5E	CACNA2D3	CACNA2D3||PPP2R5E
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5E	CACNB1	CACNB1||PPP2R5E
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5E	CACNB2	CACNB2||PPP2R5E
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5E	CACNB3	CACNB3||PPP2R5E
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5E	CACNB4	CACNB4||PPP2R5E
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5E	CACNG1	CACNG1||PPP2R5E
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5E	CACNG2	CACNG2||PPP2R5E
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5E	CACNG5	CACNG5||PPP2R5E
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5E	RYR2	PPP2R5E||RYR2
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5E	TNNI3	PPP2R5E||TNNI3
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5E	CACNA2D4	CACNA2D4||PPP2R5E
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5E	CACNG3	CACNG3||PPP2R5E
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5E	CACNG4	CACNG4||PPP2R5E
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5E	CACNG6	CACNG6||PPP2R5E
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5E	CACNA1F	CACNA1F||PPP2R5E
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5E	CACNA2D2	CACNA2D2||PPP2R5E
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5E	PPP1R1A	PPP1R1A||PPP2R5E
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5E	CACNG7	CACNG7||PPP2R5E
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R5E	CACNG8	CACNG8||PPP2R5E
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2C	CACNA1C	CACNA1C||PPP2R2C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2C	CACNA1D	CACNA1D||PPP2R2C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2C	CACNA1S	CACNA1S||PPP2R2C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2C	CACNA2D1	CACNA2D1||PPP2R2C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2C	CACNA2D3	CACNA2D3||PPP2R2C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2C	CACNB1	CACNB1||PPP2R2C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2C	CACNB2	CACNB2||PPP2R2C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2C	CACNB3	CACNB3||PPP2R2C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2C	CACNB4	CACNB4||PPP2R2C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2C	CACNG1	CACNG1||PPP2R2C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2C	CACNG2	CACNG2||PPP2R2C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2C	CACNG5	CACNG5||PPP2R2C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2C	RYR2	PPP2R2C||RYR2
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2C	TNNI3	PPP2R2C||TNNI3
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2C	CACNA2D4	CACNA2D4||PPP2R2C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2C	CACNG3	CACNG3||PPP2R2C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2C	CACNG4	CACNG4||PPP2R2C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2C	CACNG6	CACNG6||PPP2R2C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2C	CACNA1F	CACNA1F||PPP2R2C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2C	CACNA2D2	CACNA2D2||PPP2R2C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2C	PPP1R1A	PPP1R1A||PPP2R2C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2C	CACNG7	CACNG7||PPP2R2C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2C	CACNG8	CACNG8||PPP2R2C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PIK3CG	AKT1	AKT1||PIK3CG
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PIK3CG	AKT2	AKT2||PIK3CG
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PIK3CG	AKT3	AKT3||PIK3CG
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PIK3R5	AKT1	AKT1||PIK3R5
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PIK3R5	AKT2	AKT2||PIK3R5
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PIK3R5	AKT3	AKT3||PIK3R5
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	TPM4	ACTC1	ACTC1||TPM4
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	ADCY1	RAPGEF3	ADCY1||RAPGEF3
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	ADCY1	RAPGEF4	ADCY1||RAPGEF4
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP1CCB	CACNA1C	CACNA1C||PPP1CCB
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP1CCB	CACNA1D	CACNA1D||PPP1CCB
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP1CCB	CACNA1S	CACNA1S||PPP1CCB
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP1CCB	CACNA2D1	CACNA2D1||PPP1CCB
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP1CCB	CACNA2D3	CACNA2D3||PPP1CCB
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP1CCB	CACNB1	CACNB1||PPP1CCB
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP1CCB	CACNB2	CACNB2||PPP1CCB
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP1CCB	CACNB3	CACNB3||PPP1CCB
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP1CCB	CACNB4	CACNB4||PPP1CCB
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP1CCB	CACNG1	CACNG1||PPP1CCB
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP1CCB	CACNG2	CACNG2||PPP1CCB
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP1CCB	CACNG5	CACNG5||PPP1CCB
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP1CCB	PLN	PLN||PPP1CCB
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP1CCB	RYR2	PPP1CCB||RYR2
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP1CCB	CACNA2D4	CACNA2D4||PPP1CCB
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP1CCB	CACNG3	CACNG3||PPP1CCB
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP1CCB	CACNG4	CACNG4||PPP1CCB
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP1CCB	CACNG6	CACNG6||PPP1CCB
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP1CCB	CACNA1F	CACNA1F||PPP1CCB
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP1CCB	CACNA2D2	CACNA2D2||PPP1CCB
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP1CCB	CACNG7	CACNG7||PPP1CCB
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP1CCB	CACNG8	CACNG8||PPP1CCB
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	CALM5	CAMK2D	CALM5||CAMK2D
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	CALM5	CAMK2A	CALM5||CAMK2A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	CALM5	CAMK2B	CALM5||CAMK2B
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	CALM5	CAMK2G	CALM5||CAMK2G
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R1A	CACNA1C	CACNA1C||PPP2R1A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R1A	CACNA1D	CACNA1D||PPP2R1A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R1A	CACNA1S	CACNA1S||PPP2R1A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R1A	CACNA2D1	CACNA2D1||PPP2R1A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R1A	CACNA2D3	CACNA2D3||PPP2R1A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R1A	CACNB1	CACNB1||PPP2R1A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R1A	CACNB2	CACNB2||PPP2R1A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R1A	CACNB3	CACNB3||PPP2R1A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R1A	CACNB4	CACNB4||PPP2R1A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R1A	CACNG1	CACNG1||PPP2R1A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R1A	CACNG2	CACNG2||PPP2R1A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R1A	CACNG5	CACNG5||PPP2R1A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R1A	RYR2	PPP2R1A||RYR2
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R1A	TNNI3	PPP2R1A||TNNI3
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R1A	CACNA2D4	CACNA2D4||PPP2R1A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R1A	CACNG3	CACNG3||PPP2R1A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R1A	CACNG4	CACNG4||PPP2R1A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R1A	CACNG6	CACNG6||PPP2R1A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R1A	CACNA1F	CACNA1F||PPP2R1A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R1A	CACNA2D2	CACNA2D2||PPP2R1A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R1A	PPP1R1A	PPP1R1A||PPP2R1A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R1A	CACNG7	CACNG7||PPP2R1A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R1A	CACNG8	CACNG8||PPP2R1A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2D	CACNA1C	CACNA1C||PPP2R2D
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2D	CACNA1D	CACNA1D||PPP2R2D
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2D	CACNA1S	CACNA1S||PPP2R2D
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2D	CACNA2D1	CACNA2D1||PPP2R2D
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2D	CACNA2D3	CACNA2D3||PPP2R2D
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2D	CACNB1	CACNB1||PPP2R2D
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2D	CACNB2	CACNB2||PPP2R2D
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2D	CACNB3	CACNB3||PPP2R2D
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2D	CACNB4	CACNB4||PPP2R2D
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2D	CACNG1	CACNG1||PPP2R2D
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2D	CACNG2	CACNG2||PPP2R2D
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2D	CACNG5	CACNG5||PPP2R2D
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2D	RYR2	PPP2R2D||RYR2
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2D	TNNI3	PPP2R2D||TNNI3
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2D	CACNA2D4	CACNA2D4||PPP2R2D
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2D	CACNG3	CACNG3||PPP2R2D
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2D	CACNG4	CACNG4||PPP2R2D
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2D	CACNG6	CACNG6||PPP2R2D
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2D	CACNA1F	CACNA1F||PPP2R2D
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2D	CACNA2D2	CACNA2D2||PPP2R2D
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2D	PPP1R1A	PPP1R1A||PPP2R2D
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2D	CACNG7	CACNG7||PPP2R2D
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R2D	CACNG8	CACNG8||PPP2R2D
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	RAPGEF4	MAPK11	MAPK11||RAPGEF4
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	RAPGEF4	MAPK13	MAPK13||RAPGEF4
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	RAPGEF4	MAPK14	MAPK14||RAPGEF4
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	RAPGEF4	MAPK12	MAPK12||RAPGEF4
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP1R1A	PPP1CA	PPP1CA||PPP1R1A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP1R1A	PPP1CB	PPP1CB||PPP1R1A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP1R1A	PPP1CC	PPP1CC||PPP1R1A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP1R1A	PPP1CCB	PPP1CCB||PPP1R1A
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3C	CACNA1C	CACNA1C||PPP2R3C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3C	CACNA1D	CACNA1D||PPP2R3C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3C	CACNA1S	CACNA1S||PPP2R3C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3C	CACNA2D1	CACNA2D1||PPP2R3C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3C	CACNA2D3	CACNA2D3||PPP2R3C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3C	CACNB1	CACNB1||PPP2R3C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3C	CACNB2	CACNB2||PPP2R3C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3C	CACNB3	CACNB3||PPP2R3C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3C	CACNB4	CACNB4||PPP2R3C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3C	CACNG1	CACNG1||PPP2R3C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3C	CACNG2	CACNG2||PPP2R3C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3C	CACNG5	CACNG5||PPP2R3C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3C	RYR2	PPP2R3C||RYR2
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3C	TNNI3	PPP2R3C||TNNI3
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3C	CACNA2D4	CACNA2D4||PPP2R3C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3C	CACNG3	CACNG3||PPP2R3C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3C	CACNG4	CACNG4||PPP2R3C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3C	CACNG6	CACNG6||PPP2R3C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3C	CACNA1F	CACNA1F||PPP2R3C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3C	CACNA2D2	CACNA2D2||PPP2R3C
kegg	mmu:04261	Adrenergic signaling in cardiomyocytes	PPP2R3C	PPP1R1A	PPP1R1A||PPP2R3C
